District,City,Area,Address,PG_Name,Gender,Food,Sharing,AC,Distance_km,Latitude,Longitude,Budget
Krishna,Gannavaram,Bus Stand Area,"Backside of Siddhartha medical college, main road, Gannavaram, Vijayawada-521101, Andhra Pradesh",Sai Baba Ladies Hostel,Female,Yes,3 Sharing,No,1,16.54374208,80.80760353,8500
Krishna,Gannavaram,Bus Stand Area,"Opposite to Hcl, Gannavaram, Vijayawada-521101, Andhra Pradesh",Vinayaka PG Hostel,Female,No,3 Sharing,Yes,1,16.54374208,80.80760353,9000
Krishna,Gannavaram,Bus Stand Area,"Opposite to Hcl, Gannavaram, Vijayawada-521101, Andhra Pradesh",Vinayaka PG Hostel,Female,Yes,3 Sharing,Yes,1,16.54374208,80.80760353,10000
Krishna,Gannavaram,Bus Stand Area,"Opposite to Hcl, Gannavaram, Vijayawada-521101, Andhra Pradesh",Vinayaka PG Hostel,Female,No,4 Sharing,No,1,16.54374208,80.80760353,5000
Krishna,Gannavaram,Bus Stand Area,"Opposite to Hcl, Gannavaram, Vijayawada-521101, Andhra Pradesh",Vinayaka PG Hostel,Female,No,3 Sharing,No,1,16.54374208,80.80760353,6500
Krishna,Gannavaram,Bus Stand Area,"Opposite to Hcl, Gannavaram, Vijayawada-521101, Andhra Pradesh",Vinayaka PG Hostel,Female,No,2 Sharing,No,1,16.54374208,80.80760353,6000
Krishna,Gannavaram,Bus Stand Area,"Gannavaram, Vijayawada-521101, Andhra Pradesh",SR PG for Ladies,Female,No,4 Sharing,No,1,16.54374208,80.80760353,5000
Krishna,Gannavaram,Bus Stand Area,"Gannavaram, Vijayawada-521101, Andhra Pradesh",SR PG for Ladies,Female,Yes,4 Sharing,No,1,16.54374208,80.80760353,8500
Krishna,Gannavaram,Bus Stand Area,"Gannavaram, Vijayawada-521101, Andhra Pradesh",SR PG for Ladies,Female,Yes,3 Sharing,No,1,16.54374208,80.80760353,7500
Krishna,Gannavaram,Bus Stand Area,"Gannavaram, Vijayawada-521101, Andhra Pradesh",SR PG for Ladies,Female,Yes,2 Sharing,No,1,16.54374208,80.80760353,9500
Krishna,Gannavaram,Bus Stand Area,"Gannavaram, Vijayawada-521101, Andhra Pradesh",SR PG for Ladies,Female,No,2 Sharing,No,1,16.54374208,80.80760353,7000
Krishna,Gannavaram,Bus Stand Area,"Gannavaram, Vijayawada-521101, Andhra Pradesh",SR PG for Boys,Male,Yes,3 Sharing,Yes,1,16.54374208,80.80760353,12500
Krishna,Gannavaram,Bus Stand Area,"Gannavaram, Vijayawada-521101, Andhra Pradesh",SR PG for Boys,Male,Yes,2 Sharing,Yes,1,16.54374208,80.80760353,13000
Krishna,Gannavaram,Bus Stand Area,"Gannavaram, Vijayawada-521101, Andhra Pradesh",SR PG for Boys,Male,No,3 Sharing,No,1,16.54374208,80.80760353,6500
Krishna,Gannavaram,Bus Stand Area,"Gannavaram, Vijayawada-521101, Andhra Pradesh",SR PG for Boys,Male,Yes,4 Sharing,No,1,16.54374208,80.80760353,8000
Krishna,Gannavaram,Bus Stand Area,"Gannavaram, Vijayawada-521101, Andhra Pradesh",SR PG for Boys,Male,Yes,Single,Yes,1,16.54374208,80.80760353,13500
Krishna,Gannavaram,Bus Stand Area,"Main Road Area near market, Ganavaram - 521101",Murali Boys Hostel,Male,Yes,4 Sharing,No,1,16.54374208,80.80760353,8500
Krishna,Gannavaram,Bus Stand Area,"Main Road Area near market, Ganavaram - 521101",Murali Boys Hostel,Male,No,4 Sharing,No,1,16.54374208,80.80760353,6500
Krishna,Gannavaram,Bus Stand Area,"Main Road Area near market, Ganavaram - 521101",Murali Boys Hostel,Male,No,3 Sharing,No,1,16.54374208,80.80760353,6000
Krishna,Gannavaram,Bus Stand Area,"Main Road Area near market, Ganavaram - 521101",Murali Boys Hostel,Male,Yes,3 Sharing,Yes,1,16.54374208,80.80760353,11000
Krishna,Gannavaram,Bus Stand Area,"Main Road Area near market, Ganavaram - 521101",Murali Boys Hostel,Male,Yes,2 Sharing,No,1,16.54374208,80.80760353,9500
Krishna,Gannavaram,Bus Stand Area,"Main Road Area near market, Ganavaram - 521101",Murali Boys Hostel,Male,Yes,Single,Yes,1,16.54374208,80.80760353,13000
Krishna,Gannavaram,Bus Stand Area,"Main Road Area near market, Ganavaram - 521101",Murali Boys Hostel,Male,No,Single,No,1,16.54374208,80.80760353,7500
Krishna,Gannavaram,Kesarapalli,"Kesarapally, Vijayawada-521102, Andhra Pradesh",Sri PG Accommodation,Male,Yes,3 Sharing,No,4,16.5245856,80.77503133,9500
Krishna,Gannavaram,Kesarapalli,"Kesarapally, Vijayawada-521102, Andhra Pradesh",Sri PG Accommodation,Male,No,3 Sharing,No,4,16.5245856,80.77503133,7500
Krishna,Gannavaram,Kesarapalli,"Kesarapally, Vijayawada-521102, Andhra Pradesh",Sri PG Accommodation,Male,Yes,2 Sharing,No,4,16.5245856,80.77503133,10000
Krishna,Gannavaram,Kesarapalli,"Kesarapally, Vijayawada-521102, Andhra Pradesh",Sri PG Accommodation,Male,No,4 Sharing,No,4,16.5245856,80.77503133,5000
Krishna,Gannavaram,Kesarapalli,"Kesarapally, Vijayawada-521102, Andhra Pradesh",Sri PG Accommodation,Male,No,2 Sharing,No,4,16.5245856,80.77503133,4500
Krishna,Gannavaram,Kesarapalli,"10-208/B, Hotel Park Elite Opposite Road, Durgapuram, Kesarapally, Vijayawada-521102, Andhra Pradesh",Srinivasa Boys Hostel,Male,Yes,4 Sharing,Yes,4,16.5245856,80.77503133,10000
Krishna,Gannavaram,Kesarapalli,"10-208/B, Hotel Park Elite Opposite Road, Durgapuram, Kesarapally, Vijayawada-521102, Andhra Pradesh",Srinivasa Boys Hostel,Male,No,4 Sharing,No,4,16.5245856,80.77503133,6500
Krishna,Gannavaram,Kesarapalli,"10-208/B, Hotel Park Elite Opposite Road, Durgapuram, Kesarapally, Vijayawada-521102, Andhra Pradesh",Srinivasa Boys Hostel,Male,No,Single,Yes,4,16.5245856,80.77503133,10000
Krishna,Gannavaram,Kesarapalli,"10-208/B, Hotel Park Elite Opposite Road, Durgapuram, Kesarapally, Vijayawada-521102, Andhra Pradesh",Srinivasa Boys Hostel,Male,Yes,Single,No,4,16.5245856,80.77503133,11000
Krishna,Gannavaram,Kesarapalli,"10-208/B, Hotel Park Elite Opposite Road, Durgapuram, Kesarapally, Vijayawada-521102, Andhra Pradesh",Srinivasa Girls Hostel,Female,Yes,3 Sharing,Yes,4,16.5245856,80.77503133,12000
Krishna,Gannavaram,Kesarapalli,"10-208/B, Hotel Park Elite Opposite Road, Durgapuram, Kesarapally, Vijayawada-521102, Andhra Pradesh",Srinivasa Girls Hostel,Female,No,2 Sharing,No,4,16.5245856,80.77503133,6500
Krishna,Gannavaram,Kesarapalli,"10-208/B, Hotel Park Elite Opposite Road, Durgapuram, Kesarapally, Vijayawada-521102, Andhra Pradesh",Srinivasa Girls Hostel,Female,Yes,2 Sharing,No,4,16.5245856,80.77503133,9500
Krishna,Gannavaram,Kesarapalli,"10-208/B, Hotel Park Elite Opposite Road, Durgapuram, Kesarapally, Vijayawada-521102, Andhra Pradesh",Srinivasa Girls Hostel,Female,No,3 Sharing,No,4,16.5245856,80.77503133,5500
Krishna,Gannavaram,Kesarapalli,"D.No 3-43, Kesarapalli Main Road, Gannavaram- 530013",Kesarapalli Homes 145,Male,Yes,4 Sharing,No,4,16.5245856,80.77503133,5329
Krishna,Gannavaram,Kesarapalli,"D.No 176-11, Kesarapalli Main Road, Gannavaram- 521301",Kesarapalli Hostel 762,Male,Yes,4 Sharing,No,4,16.5245856,80.77503133,11666
Krishna,Gannavaram,Kesarapalli,"D.No 69-17, Kesarapalli Main Road, Gannavaram- 533001",Kesarapalli Stay 359,Male,No,Single,No,4,16.5245856,80.77503133,9604
Krishna,Gannavaram,Kesarapalli,"D.No 134-28, Kesarapalli Main Road, Gannavaram- 521301",Kesarapalli Residency 93,Female,Yes,3 Sharing,Yes,4,16.5245856,80.77503133,11038
Krishna,Gannavaram,Kesarapalli,"D.No 39-29, Kesarapalli Main Road, Gannavaram- 530013",Kesarapalli Homes 89,Female,Yes,3 Sharing,Yes,4,16.5245856,80.77503133,5349
Krishna,Gannavaram,Kesarapalli,"D.No 173-49, Kesarapalli Main Road, Gannavaram- 530013",Kesarapalli Residency 398,Female,Yes,2 Sharing,Yes,4,16.5245856,80.77503133,7430
Krishna,Gannavaram,Kesarapalli,"D.No 154-12, Kesarapalli Main Road, Gannavaram- 521301",Kesarapalli Homes 565,Male,No,Single,No,4,16.5245856,80.77503133,9514
Krishna,Gannavaram,Ring Road,"Door No 54-16-9/6, Plot No 23 & 53, Near Vinayaka Theatre, Back Side M Hotel, Ring Road, Vijayawada-520008, Andhra Pradesh",Sri Chaithra Womens Hostel,Female,Yes,2 Sharing,Yes,4,16.5245856,80.77503133,11627
Krishna,Gannavaram,Ring Road,"Door No 54-16-9/6, Plot No 23 & 53, Near Vinayaka Theatre, Back Side M Hotel, Ring Road, Vijayawada-520008, Andhra Pradesh",Sri Chaithra Womens Hostel,Female,Yes,4 Sharing,No,4,16.5245856,80.77503133,4650
Krishna,Gannavaram,Ring Road,"Door No 54-16-9/6, Plot No 23 & 53, Near Vinayaka Theatre, Back Side M Hotel, Ring Road, Vijayawada-520008, Andhra Pradesh",Sri Chaithra Womens Hostel,Female,No,3 Sharing,Yes,4,16.5245856,80.77503133,9022
Krishna,Gannavaram,Ring Road,"Door No 54-16-9/6, Plot No 23 & 53, Near Vinayaka Theatre, Back Side M Hotel, Ring Road, Vijayawada-520008, Andhra Pradesh",Sri Chaithra Womens Hostel,Female,No,2 Sharing,No,4,16.5245856,80.77503133,9435
Krishna,Gannavaram,Ring Road,"Door No 54-16-9/6, Plot No 23 & 53, Near Vinayaka Theatre, Back Side M Hotel, Ring Road, Vijayawada-520008, Andhra Pradesh",Sri Chaithra Womens Hostel,Female,Yes,2 Sharing,Yes,4,16.5245856,80.77503133,5472
Krishna,Gannavaram,Ring Road,"Flat No:- 29, Road No:- 1, Opposite Andhra Loyola College, Central Exange Colony, Veterinary Colony, Ring Road, Vijayawada-520008, Andhra Pradesh",Ruchi Sree Ladies Hostel,Female,No,Single,No,4,16.5245856,80.77503133,7000
Krishna,Gannavaram,Ring Road,"Flat No:- 29, Road No:- 1, Opposite Andhra Loyola College, Central Exange Colony, Veterinary Colony, Ring Road, Vijayawada-520008, Andhra Pradesh",Ruchi Sree Ladies Hostel,Female,Yes,Single,Yes,4,16.5245856,80.77503133,13000
Krishna,Gannavaram,Ring Road,"Flat No:- 29, Road No:- 1, Opposite Andhra Loyola College, Central Exange Colony, Veterinary Colony, Ring Road, Vijayawada-520008, Andhra Pradesh",Ruchi Sree Ladies Hostel,Female,No,3 Sharing,No,4,16.5245856,80.77503133,7000
Krishna,Gannavaram,Ring Road,"Flat No:- 29, Road No:- 1, Opposite Andhra Loyola College, Central Exange Colony, Veterinary Colony, Ring Road, Vijayawada-520008, Andhra Pradesh",Ruchi Sree Ladies Hostel,Female,Yes,2 Sharing,Yes,4,16.5245856,80.77503133,13500
Krishna,Gannavaram,Ring Road,"Flat No:- 29, Road No:- 1, Opposite Andhra Loyola College, Central Exange Colony, Veterinary Colony, Ring Road, Vijayawada-520008, Andhra Pradesh",Ruchi Sree Ladies Hostel,Female,Yes,4 Sharing,No,4,16.5245856,80.77503133,9000
Krishna,Gannavaram,Ring Road,"D.No 116-23, Ring Road Main Road, Gannavaram, 533003",Ring Road Heights 150,Female,No,Single,No,4,16.5245856,80.77503133,11357
Krishna,Gannavaram,Ring Road,"D.No 6-21, Ring Road Main Road, Gannavaram, 533003",Ring Road Heights 163,Female,No,4 Sharing,No,4,16.5245856,80.77503133,7602
Krishna,Gannavaram,Ring Road,"D.No 47-16, Ring Road Main Road, Gannavaram, 530013",Ring Road Homes 821,Female,Yes,3 Sharing,Yes,4,16.5245856,80.77503133,4741
Krishna,Gannavaram,Ring Road,"D.No 30-11, Ring Road Main Road, Gannavaram, 533001",Ring Road Stay 358,Male,Yes,3 Sharing,Yes,4,16.5245856,80.77503133,5133
Krishna,Gannavaram,Ring Road,"D.No 116-25, Ring Road Main Road, Gannavaram, 530013",Ring Road Hostel 179,Female,Yes,2 Sharing,No,4,16.5245856,80.77503133,10803
Krishna,Gannavaram,Ring Road,"D.No 128-30, Ring Road Main Road, Gannavaram, 533002",Ring Road Homes 85,Female,No,Single,Yes,4,16.5245856,80.77503133,9545
Krishna,Gannavaram,Ring Road,"D.No 78-36, Ring Road Main Road, Gannavaram, 533002",Ring Road Hostel 614,Female,No,Single,No,4,16.5245856,80.77503133,8047
Krishna,Gannavaram,Ring Road,"D.No 183-24, Ring Road Main Road, Gannavaram, 521301",Ring Road Residency 410,Female,Yes,4 Sharing,Yes,4,16.5245856,80.77503133,10636
Krishna,Gannavaram,Ring Road,"D.No 86-33, Ring Road Main Road, Gannavaram, 533003",Ring Road Homes 312,Female,No,4 Sharing,Yes,4,16.5245856,80.77503133,10838
Krishna,Gannavaram,Ring Road,"D.No 181-23, Ring Road Main Road, Gannavaram, 533002",Ring Road Homes 317,Male,Yes,4 Sharing,No,4,16.5245856,80.77503133,6453
Krishna,Gannavaram,Temple Street,"D.No 106-46, Temple Street Main Road, Gannavaram, 533003",Temple Street Homes 995,Male,Yes,Single,Yes,4,16.5245856,80.77503133,8291
Krishna,Gannavaram,Temple Street,"D.No 77-36, Temple Street Main Road, Gannavaram, 521301",Temple Street Residency 747,Male,No,4 Sharing,No,4,16.5245856,80.77503133,10004
Krishna,Gannavaram,Temple Street,"D.No 125-9, Temple Street Main Road, Gannavaram, 533001",Temple Street Hostel 125,Female,Yes,Single,No,4,16.5245856,80.77503133,9265
Krishna,Gannavaram,Temple Street,"D.No 104-4, Temple Street Main Road, Gannavaram, 533002",Temple Street Residency 575,Male,Yes,4 Sharing,Yes,4,16.5245856,80.77503133,4586
Krishna,Gannavaram,Temple Street,"D.No 59-35, Temple Street Main Road, Gannavaram, 533001",Temple Street Stay 170,Male,No,Single,No,4,16.5245856,80.77503133,11021
Krishna,Gannavaram,Temple Street,"D.No 160-27, Temple Street Main Road, Gannavaram, 521301",Temple Street Hostel 963,Female,No,Single,Yes,4,16.5245856,80.77503133,7614
Krishna,Gannavaram,Temple Street,"D.No 192-10, Temple Street Main Road, Gannavaram, 521301",Temple Street Hostel 34,Male,Yes,3 Sharing,No,4,16.5245856,80.77503133,11150
Krishna,Gannavaram,Temple Street,"D.No 47-29, Temple Street Main Road, Gannavaram, 521301",Temple Street Stay 4,Male,Yes,Single,No,4,16.5245856,80.77503133,8720
Krishna,Gannavaram,Temple Street,"D.No 190-16, Temple Street Main Road, Gannavaram, 530013",Temple Street Heights 88,Female,No,Single,No,4,16.5245856,80.77503133,5928
Krishna,Gannavaram,Temple Street,"D.No 67-31, Temple Street Main Road, Gannavaram, 533001",Temple Street Hostel 797,Male,Yes,3 Sharing,No,4,16.5245856,80.77503133,8100
Krishna,Gannavaram,Temple Street,"D.No 72-4, Temple Street Main Road, Gannavaram, 521101",Temple Street Stay 929,Male,Yes,3 Sharing,Yes,4,16.5245856,80.77503133,8759
Krishna,Gannavaram,Temple Street,"D.No 106-24, Temple Street Main Road, Gannavaram, 521101",Temple Street Residency 10,Male,Yes,3 Sharing,Yes,4,16.5245856,80.77503133,5524
Krishna,Gannavaram,Temple Street,"D.No 65-44, Temple Street Main Road, Gannavaram, 521101",Temple Street Homes 745,Female,No,3 Sharing,No,4,16.5245856,80.77503133,9504
Krishna,Gannavaram,Temple Street,"D.No 181-37, Temple Street Main Road, Gannavaram, 521301",Temple Street Heights 705,Female,Yes,2 Sharing,Yes,4,16.5245856,80.77503133,11515
Krishna,Gannavaram,Temple Street,"D.No 69-18, Temple Street Main Road, Gannavaram, 521101",Temple Street Hostel 909,Male,Yes,Single,Yes,4,16.5245856,80.77503133,5032
Krishna,Gannavaram,Temple Street,"D.No 2-19, Temple Street Main Road, Gannavaram, 521301",Temple Street Residency 879,Male,Yes,4 Sharing,No,4,16.5245856,80.77503133,6489
Krishna,Gannavaram,Temple Street,"D.No 51-31, Temple Street Main Road, Gannavaram, 533002",Temple Street Stay 954,Female,Yes,3 Sharing,Yes,4,16.5245856,80.77503133,10725
Krishna,Gannavaram,Temple Street,"D.No 158-18, Temple Street Main Road, Gannavaram, 521101",Temple Street Hostel 822,Male,Yes,3 Sharing,Yes,4,16.5245856,80.77503133,5405
Krishna,Gannavaram,Temple Street,"D.No 44-16, Temple Street Main Road, Gannavaram, 533001",Temple Street Residency 989,Female,No,3 Sharing,No,4,16.5245856,80.77503133,11395
Krishna,Gannavaram,Temple Street,"D.No 15-33, Temple Street Main Road, Gannavaram, 530013",Temple Street Stay 189,Female,Yes,2 Sharing,No,4,16.5245856,80.77503133,10268
Krishna,Gudivada,Main Bazaar,"D.No 171-34, Main Bazaar Main Road, Gudivada, 533003",Main Bazaar Stay 858,Female,Yes,2 Sharing,Yes,3.33,16.984069,81.86375,10031
Krishna,Gudivada,Main Bazaar,"D.No 171-26, Main Bazaar Main Road, Gudivada, 521101",Main Bazaar Residency 661,Female,No,Single,No,3.41,17.446672,80.934363,7879
Krishna,Gudivada,Main Bazaar,"D.No 191-15, Main Bazaar Main Road, Gudivada, 530013",Main Bazaar Hostel 1,Female,No,Single,Yes,1.35,17.10946,80.625959,7085
Krishna,Gudivada,Main Bazaar,"D.No 33-9, Main Bazaar Main Road, Gudivada, 530013",Main Bazaar Homes 911,Female,No,3 Sharing,No,3.99,17.45502,80.454911,5541
Krishna,Gudivada,Main Bazaar,"D.No 114-40, Main Bazaar Main Road, Gudivada, 533001",Main Bazaar Heights 988,Female,Yes,3 Sharing,Yes,3.24,16.518663,81.711012,9845
Krishna,Gudivada,Main Bazaar,"D.No 164-41, Main Bazaar Main Road, Gudivada, 521101",Main Bazaar Stay 564,Male,Yes,2 Sharing,Yes,3.42,17.142906,80.253258,6476
Krishna,Gudivada,Main Bazaar,"D.No 65-8, Main Bazaar Main Road, Gudivada, 530013",Main Bazaar Stay 909,Female,No,Single,No,0.75,17.195781,81.714999,5970
Krishna,Gudivada,Main Bazaar,"D.No 94-9, Main Bazaar Main Road, Gudivada, 521101",Main Bazaar Hostel 351,Male,No,Single,No,3.39,16.193338,82.289107,6507
Krishna,Gudivada,Main Bazaar,"D.No 163-34, Main Bazaar Main Road, Gudivada, 533003",Main Bazaar Hostel 317,Male,No,Single,No,1.16,16.562145,83.491564,4879
Krishna,Gudivada,Main Bazaar,"D.No 104-43, Main Bazaar Main Road, Gudivada, 530013",Main Bazaar Homes 973,Female,Yes,3 Sharing,Yes,3.41,16.857042,82.887437,4985
Krishna,Gudivada,Main Bazaar,"D.No 176-14, Main Bazaar Main Road, Gudivada, 533002",Main Bazaar Stay 330,Male,No,2 Sharing,No,3.9,17.608797,80.006798,7754
Krishna,Gudivada,Main Bazaar,"D.No 131-5, Main Bazaar Main Road, Gudivada, 521101",Main Bazaar Stay 316,Female,No,3 Sharing,Yes,2.29,16.357021,82.659015,11735
Krishna,Gudivada,Main Bazaar,"D.No 168-45, Main Bazaar Main Road, Gudivada, 521301",Main Bazaar Homes 241,Male,Yes,4 Sharing,No,2.58,16.217617,83.150373,5342
Krishna,Gudivada,Main Bazaar,"D.No 14-24, Main Bazaar Main Road, Gudivada, 530013",Main Bazaar Heights 235,Male,Yes,Single,No,4.2,16.684504,82.07913,9784
Krishna,Gudivada,Main Bazaar,"D.No 48-30, Main Bazaar Main Road, Gudivada, 533001",Main Bazaar Heights 768,Male,Yes,Single,No,3.22,16.41046,83.279946,6631
Krishna,Gudivada,Main Bazaar,"D.No 132-14, Main Bazaar Main Road, Gudivada, 533001",Main Bazaar Stay 891,Male,Yes,3 Sharing,No,3.56,17.591457,82.233531,9509
Krishna,Gudivada,Main Bazaar,"D.No 187-46, Main Bazaar Main Road, Gudivada, 521101",Main Bazaar Residency 649,Male,No,Single,Yes,2.53,17.726565,81.986305,10243
Krishna,Gudivada,Main Bazaar,"D.No 129-31, Main Bazaar Main Road, Gudivada, 521301",Main Bazaar Homes 446,Male,Yes,4 Sharing,Yes,2.03,17.644464,81.871383,11760
Krishna,Gudivada,Main Bazaar,"D.No 65-15, Main Bazaar Main Road, Gudivada, 533001",Main Bazaar Stay 448,Female,No,Single,No,3.58,17.318933,81.12292,11236
Krishna,Gudivada,Main Bazaar,"D.No 128-49, Main Bazaar Main Road, Gudivada, 521101",Main Bazaar Heights 895,Female,No,2 Sharing,Yes,3.25,16.799089,83.363198,5605
Krishna,Gudivada,Market Area,"D.No 198-23, Market Area Main Road, Gudivada, 533001",Market Area Residency 758,Male,Yes,2 Sharing,No,1.26,16.157018,82.934582,5151
Krishna,Gudivada,Market Area,"D.No 116-48, Market Area Main Road, Gudivada, 533001",Market Area Homes 729,Male,No,3 Sharing,Yes,2.04,16.38284,80.953553,8172
Krishna,Gudivada,Market Area,"D.No 24-47, Market Area Main Road, Gudivada, 533003",Market Area Hostel 45,Female,Yes,Single,Yes,1.56,16.759026,80.916652,7028
Krishna,Gudivada,Market Area,"D.No 187-45, Market Area Main Road, Gudivada, 530013",Market Area Stay 466,Male,No,4 Sharing,Yes,4.4,16.171459,81.379844,8320
Krishna,Gudivada,Market Area,"D.No 116-17, Market Area Main Road, Gudivada, 521101",Market Area Hostel 675,Male,No,Single,No,3.59,17.233307,80.819616,11293
Krishna,Gudivada,Market Area,"D.No 65-37, Market Area Main Road, Gudivada, 521101",Market Area Stay 444,Female,No,3 Sharing,Yes,1.08,17.345306,81.914396,8965
Krishna,Gudivada,Market Area,"D.No 85-25, Market Area Main Road, Gudivada, 533002",Market Area Stay 571,Male,Yes,3 Sharing,No,2.65,17.47301,82.730273,7306
Krishna,Gudivada,Market Area,"D.No 104-7, Market Area Main Road, Gudivada, 521301",Market Area Residency 494,Male,No,2 Sharing,No,0.57,16.28567,80.467438,7079
Krishna,Gudivada,Market Area,"D.No 180-6, Market Area Main Road, Gudivada, 533003",Market Area Stay 891,Female,No,Single,No,3.56,16.90657,80.345814,9184
Krishna,Gudivada,Market Area,"D.No 143-14, Market Area Main Road, Gudivada, 521101",Market Area Heights 419,Male,Yes,2 Sharing,No,1.69,17.660159,83.479103,9432
Krishna,Gudivada,Market Area,"D.No 101-35, Market Area Main Road, Gudivada, 521301",Market Area Heights 336,Male,Yes,2 Sharing,Yes,1.36,17.054334,82.736742,9341
Krishna,Gudivada,Market Area,"D.No 22-36, Market Area Main Road, Gudivada, 521301",Market Area Hostel 993,Male,No,4 Sharing,No,3.88,17.440843,80.987572,8976
Krishna,Gudivada,Market Area,"D.No 80-26, Market Area Main Road, Gudivada, 533002",Market Area Heights 864,Male,No,2 Sharing,Yes,3.35,17.264823,83.031479,5016
Krishna,Gudivada,Market Area,"D.No 45-19, Market Area Main Road, Gudivada, 521301",Market Area Heights 814,Female,No,2 Sharing,No,1.57,17.188701,82.261519,4564
Krishna,Gudivada,Market Area,"D.No 29-3, Market Area Main Road, Gudivada, 530013",Market Area Heights 235,Male,Yes,3 Sharing,Yes,3.02,17.687639,82.153008,10241
Krishna,Gudivada,Market Area,"D.No 151-39, Market Area Main Road, Gudivada, 521301",Market Area Stay 630,Female,No,3 Sharing,No,1.71,16.187299,82.467777,8188
Krishna,Gudivada,Market Area,"D.No 68-43, Market Area Main Road, Gudivada, 530013",Market Area Stay 141,Female,Yes,3 Sharing,No,1.38,16.791349,82.819348,9609
Krishna,Gudivada,Market Area,"D.No 184-9, Market Area Main Road, Gudivada, 521101",Market Area Hostel 953,Male,No,Single,Yes,0.78,17.807096,82.981475,5798
Krishna,Gudivada,Market Area,"D.No 103-9, Market Area Main Road, Gudivada, 530013",Market Area Heights 384,Female,No,2 Sharing,No,4.16,17.705148,80.234736,10416
Krishna,Gudivada,Market Area,"D.No 184-17, Market Area Main Road, Gudivada, 533001",Market Area Stay 201,Male,Yes,3 Sharing,No,4.91,17.81624,81.160992,5742
Krishna,Gudivada,Nehru Chowk,"D.No 86-9, Nehru Chowk Main Road, Gudivada, 521301",Nehru Chowk Residency 180,Female,No,Single,Yes,3.36,16.665521,80.485466,11196
Krishna,Gudivada,Nehru Chowk,"D.No 2-1, Nehru Chowk Main Road, Gudivada, 521301",Nehru Chowk Homes 682,Male,No,2 Sharing,Yes,2.48,17.886733,83.21054,10143
Krishna,Gudivada,Nehru Chowk,"D.No 198-50, Nehru Chowk Main Road, Gudivada, 521101",Nehru Chowk Heights 291,Male,No,Single,No,3.12,17.938427,82.29566,8880
Krishna,Gudivada,Nehru Chowk,"D.No 93-4, Nehru Chowk Main Road, Gudivada, 521301",Nehru Chowk Homes 613,Male,No,2 Sharing,No,4.59,16.097163,80.398267,11491
Krishna,Gudivada,Nehru Chowk,"D.No 83-1, Nehru Chowk Main Road, Gudivada, 530013",Nehru Chowk Hostel 620,Male,Yes,4 Sharing,Yes,1.51,17.736535,80.254818,8039
Krishna,Gudivada,Nehru Chowk,"D.No 126-14, Nehru Chowk Main Road, Gudivada, 533002",Nehru Chowk Stay 688,Female,Yes,3 Sharing,Yes,3.48,17.624594,81.03251,9779
Krishna,Gudivada,Nehru Chowk,"D.No 12-9, Nehru Chowk Main Road, Gudivada, 533003",Nehru Chowk Homes 206,Male,Yes,Single,Yes,1.21,17.178039,83.293085,5520
Krishna,Gudivada,Nehru Chowk,"D.No 1-45, Nehru Chowk Main Road, Gudivada, 521301",Nehru Chowk Stay 178,Male,Yes,4 Sharing,No,4.71,17.459154,82.252526,10851
Krishna,Gudivada,Nehru Chowk,"D.No 28-25, Nehru Chowk Main Road, Gudivada, 533003",Nehru Chowk Heights 96,Male,No,2 Sharing,Yes,3.75,17.813862,80.914641,10156
Krishna,Gudivada,Nehru Chowk,"D.No 6-5, Nehru Chowk Main Road, Gudivada, 533002",Nehru Chowk Heights 958,Female,Yes,Single,No,3.79,17.248983,81.831972,10663
Krishna,Gudivada,Nehru Chowk,"D.No 148-35, Nehru Chowk Main Road, Gudivada, 533002",Nehru Chowk Hostel 514,Male,Yes,4 Sharing,Yes,2.52,16.613528,81.032146,11285
Krishna,Gudivada,Nehru Chowk,"D.No 164-39, Nehru Chowk Main Road, Gudivada, 521301",Nehru Chowk Heights 791,Male,Yes,2 Sharing,Yes,1.76,16.38278,83.125777,10488
Krishna,Gudivada,Nehru Chowk,"D.No 93-27, Nehru Chowk Main Road, Gudivada, 530013",Nehru Chowk Stay 236,Female,No,2 Sharing,No,2.08,17.630562,83.389182,11231
Krishna,Gudivada,Nehru Chowk,"D.No 142-10, Nehru Chowk Main Road, Gudivada, 530013",Nehru Chowk Heights 392,Female,Yes,4 Sharing,Yes,2.57,16.389655,82.156498,11508
Krishna,Gudivada,Nehru Chowk,"D.No 164-4, Nehru Chowk Main Road, Gudivada, 521101",Nehru Chowk Residency 459,Female,No,3 Sharing,Yes,4.61,16.20746,82.191224,8845
Krishna,Gudivada,Nehru Chowk,"D.No 178-43, Nehru Chowk Main Road, Gudivada, 521301",Nehru Chowk Heights 472,Male,No,3 Sharing,No,1.54,16.191378,83.470083,9548
Krishna,Gudivada,Nehru Chowk,"D.No 52-35, Nehru Chowk Main Road, Gudivada, 521301",Nehru Chowk Hostel 892,Male,No,4 Sharing,No,2.78,17.594491,83.418026,10336
Krishna,Gudivada,Nehru Chowk,"D.No 20-25, Nehru Chowk Main Road, Gudivada, 521101",Nehru Chowk Hostel 398,Female,No,2 Sharing,No,1.53,17.599478,83.077355,9039
Krishna,Gudivada,Nehru Chowk,"D.No 65-13, Nehru Chowk Main Road, Gudivada, 533001",Nehru Chowk Homes 932,Male,No,Single,Yes,4.3,17.663012,83.24816,9284
